arxiv	src	table	value	err	row_label	col_header	sizes	models	glued	caption
2503.20122	html	3	1.083		12 × 12		12x12		0	Table 4 : The eigenvalues of the fidelity matrix for the FP phase with J r / J 2 = 0.9 , J 1 / J 2 = 0.62 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	3	2.6062		12 × 12		12x12		0	Table 4 : The eigenvalues of the fidelity matrix for the FP phase with J r / J 2 = 0.9 , J 1 / J 2 = 0.62 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	3	0.0328		16 × 16		16x16		0	Table 4 : The eigenvalues of the fidelity matrix for the FP phase with J r / J 2 = 0.9 , J 1 / J 2 = 0.62 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	3	0.9927		16 × 16		16x16		0	Table 4 : The eigenvalues of the fidelity matrix for the FP phase with J r / J 2 = 0.9 , J 1 / J 2 = 0.62 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	3	2.8087		16 × 16		16x16		0	Table 4 : The eigenvalues of the fidelity matrix for the FP phase with J r / J 2 = 0.9 , J 1 / J 2 = 0.62 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	4	0.074		8 × 8		8x8		0	Table 5 : Eigenvalues of the fidelity matrix for the Néel phase with J r / J 2 = 0 , J 1 / J 2 = 0.74 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	4	0.165		8 × 8		8x8		0	Table 5 : Eigenvalues of the fidelity matrix for the Néel phase with J r / J 2 = 0 , J 1 / J 2 = 0.74 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	4	1.1012		8 × 8		8x8		0	Table 5 : Eigenvalues of the fidelity matrix for the Néel phase with J r / J 2 = 0 , J 1 / J 2 = 0.74 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	4	2.6598		8 × 8		8x8		0	Table 5 : Eigenvalues of the fidelity matrix for the Néel phase with J r / J 2 = 0 , J 1 / J 2 = 0.74 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	4	0.0216		12 × 12		12x12		0	Table 5 : Eigenvalues of the fidelity matrix for the Néel phase with J r / J 2 = 0 , J 1 / J 2 = 0.74 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	4	0.0674		12 × 12		12x12		0	Table 5 : Eigenvalues of the fidelity matrix for the Néel phase with J r / J 2 = 0 , J 1 / J 2 = 0.74 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	4	0.9986		12 × 12		12x12		0	Table 5 : Eigenvalues of the fidelity matrix for the Néel phase with J r / J 2 = 0 , J 1 / J 2 = 0.74 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	4	2.912		12 × 12		12x12		0	Table 5 : Eigenvalues of the fidelity matrix for the Néel phase with J r / J 2 = 0 , J 1 / J 2 = 0.74 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	4	0.0139		16 × 16		16x16		0	Table 5 : Eigenvalues of the fidelity matrix for the Néel phase with J r / J 2 = 0 , J 1 / J 2 = 0.74 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	4	0.0303		16 × 16		16x16		0	Table 5 : Eigenvalues of the fidelity matrix for the Néel phase with J r / J 2 = 0 , J 1 / J 2 = 0.74 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	4	0.9994		16 × 16		16x16		0	Table 5 : Eigenvalues of the fidelity matrix for the Néel phase with J r / J 2 = 0 , J 1 / J 2 = 0.74 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	4	2.9564		16 × 16		16x16		0	Table 5 : Eigenvalues of the fidelity matrix for the Néel phase with J r / J 2 = 0 , J 1 / J 2 = 0.74 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	5	-0.37627		(i) EP state	E	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.0504		(i) EP state	t 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.3669		(i) EP state	Δ 1	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.5947		(i) EP state	Δ 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	1.0402		(i) EP state	λ z	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.7738		(i) EP state	η x	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.0072		(i) EP state	M z	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.36134		(ii) switch plaquette	E	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	1.2957		(ii) switch plaquette	η x	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.37621		(iii) switch plaquette,- Δ 2	E	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.5947		(iii) switch plaquette,- Δ 2	Δ 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.370381		(iv) No plaquette order	E	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.37622		(v) other EP state	E	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.2058		(v) other EP state	t 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.4378		(v) other EP state	Δ 1	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.7149		(v) other EP state	Δ 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	1.0571		(v) other EP state	λ z	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.7664		(v) other EP state	η x	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.0144		(v) other EP state	M z	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.37642		(vi) EP phase in 16 × 16 sites	E	16x16,12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.0113		(vi) EP phase in 16 × 16 sites	t 2	16x16,12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.3966		(vi) EP phase in 16 × 16 sites	Δ 1	16x16,12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.5908		(vi) EP phase in 16 × 16 sites	Δ 2	16x16,12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.7736		(vi) EP phase in 16 × 16 sites	λ z	16x16,12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.7761		(vi) EP phase in 16 × 16 sites	η x	16x16,12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.0118		(vi) EP phase in 16 × 16 sites	M z	16x16,12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.37539		(vii) no potential, t 2 dominate	E	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.8227		(vii) no potential, t 2 dominate	t 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.7063		(vii) no potential, t 2 dominate	Δ 1	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.0174		(vii) no potential, t 2 dominate	Δ 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	1.2729		(vii) no potential, t 2 dominate	η x	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.005		(vii) no potential, t 2 dominate	M z	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.37527		(viii) no potential, Δ 2 dominate	E	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.0794		(viii) no potential, Δ 2 dominate	t 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.576		(viii) no potential, Δ 2 dominate	Δ 1	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.6387		(viii) no potential, Δ 2 dominate	Δ 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	1.186		(viii) no potential, Δ 2 dominate	η x	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.0641		(viii) no potential, Δ 2 dominate	M z	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.37537		(ix) small potential	E	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.0651		(ix) small potential	t 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.4498		(ix) small potential	Δ 1	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.5478		(ix) small potential	Δ 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.0828		(ix) small potential	λ z	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	1.3231		(ix) small potential	η x	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.0081		(ix) small potential	M z	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.37308		(x) no Δ 2	E	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.0464		(x) no Δ 2	t 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.8768		(x) no Δ 2	Δ 1	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.2774		(x) no Δ 2	λ z	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	1.0218		(x) no Δ 2	η x	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.1542		(x) no Δ 2	M z	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.37512		(xi) splitting Néel phase	E	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.6423		(xi) splitting Néel phase	t 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.6167		(xi) splitting Néel phase	Δ 1	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.0639		(xi) splitting Néel phase	Δ 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.2017		(xi) splitting Néel phase	M z	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.37398		(xii) splitting Néel, no large t 2	E	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.1339		(xii) splitting Néel, no large t 2	t 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.442		(xii) splitting Néel, no large t 2	Δ 1	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.1267		(xii) splitting Néel, no large t 2	Δ 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.09		(xii) splitting Néel, no large t 2	M z	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	-0.37392		(xiii) splitting Néel, no Néel order	E	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.6223		(xiii) splitting Néel, no Néel order	t 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.5823		(xiii) splitting Néel, no Néel order	Δ 1	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.0582		(xiii) splitting Néel, no Néel order	Δ 2	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	5	0.1659		(xiii) splitting Néel, no Néel order	λ z	12x12		0	Table 6 : Energy and variational mean-field parameters for different cases (12 × 12 sites by default) with J 1 / J 2 = 0.7 , J r = 0 .
2503.20122	html	6	-0.48169		QSL( t 2 ∼ 0 gauge)	E			0	Table 7 : Variational mean-field parameters for two gauge equivalent QSL ansatz for J 1 / J 2 = 0.71 , J r / J 2 = 0.6 .
2503.20122	html	6	0.0702		QSL( t 2 ∼ 0 gauge)	t 2			0	Table 7 : Variational mean-field parameters for two gauge equivalent QSL ansatz for J 1 / J 2 = 0.71 , J r / J 2 = 0.6 .
2503.20122	html	6	1.0927		QSL( t 2 ∼ 0 gauge)	Δ 1			0	Table 7 : Variational mean-field parameters for two gauge equivalent QSL ansatz for J 1 / J 2 = 0.71 , J r / J 2 = 0.6 .
2503.20122	html	6	0.8719		QSL( t 2 ∼ 0 gauge)	Δ 2			0	Table 7 : Variational mean-field parameters for two gauge equivalent QSL ansatz for J 1 / J 2 = 0.71 , J r / J 2 = 0.6 .
2503.20122	html	6	0.0474		QSL( t 2 ∼ 0 gauge)	λ z			0	Table 7 : Variational mean-field parameters for two gauge equivalent QSL ansatz for J 1 / J 2 = 0.71 , J r / J 2 = 0.6 .
2503.20122	html	6	0.0011		QSL( t 2 ∼ 0 gauge)	M z			0	Table 7 : Variational mean-field parameters for two gauge equivalent QSL ansatz for J 1 / J 2 = 0.71 , J r / J 2 = 0.6 .
2503.20122	html	6	-0.48165		QSL( Δ 2 ∼ 0 gauge)	E			0	Table 7 : Variational mean-field parameters for two gauge equivalent QSL ansatz for J 1 / J 2 = 0.71 , J r / J 2 = 0.6 .
2503.20122	html	6	0.9044		QSL( Δ 2 ∼ 0 gauge)	t 2			0	Table 7 : Variational mean-field parameters for two gauge equivalent QSL ansatz for J 1 / J 2 = 0.71 , J r / J 2 = 0.6 .
2503.20122	html	6	1.118		QSL( Δ 2 ∼ 0 gauge)	Δ 1			0	Table 7 : Variational mean-field parameters for two gauge equivalent QSL ansatz for J 1 / J 2 = 0.71 , J r / J 2 = 0.6 .
2503.20122	html	6	-0.0565		QSL( Δ 2 ∼ 0 gauge)	Δ 2			0	Table 7 : Variational mean-field parameters for two gauge equivalent QSL ansatz for J 1 / J 2 = 0.71 , J r / J 2 = 0.6 .
2503.20122	html	6	0.0171		QSL( Δ 2 ∼ 0 gauge)	λ z			0	Table 7 : Variational mean-field parameters for two gauge equivalent QSL ansatz for J 1 / J 2 = 0.71 , J r / J 2 = 0.6 .
2503.20122	html	6	-0.0013		QSL( Δ 2 ∼ 0 gauge)	M z			0	Table 7 : Variational mean-field parameters for two gauge equivalent QSL ansatz for J 1 / J 2 = 0.71 , J r / J 2 = 0.6 .
2503.20122	html	10	0.1653		0.3	8 × 8	8x8		0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	0.2888		0.3	12 × 12	12x12		0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	1.3097		0.3	16 × 16	16x16		0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	2.2362		0.3				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	0.3206		0.3				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	0.4315		0.3				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	1.2797		0.3				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	1.9683		0.3				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	0.4037		0.3				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	0.561		0.3				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	1.1787		0.3				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	1.8566		0.3				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	0.3148		0.2	8 × 8	8x8		0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	0.339		0.2	12 × 12	12x12		0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	1.3791		0.2	16 × 16	16x16		0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	1.967		0.2				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	0.3102		0.2				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	0.4039		0.2				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	1.2178		0.2				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	2.0681		0.2				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	0.8097		0.2				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	0.9494		0.2				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	1.0595		0.2				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	1.1815		0.2				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	0.6965		0.1				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	0.9686		0.1				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	1.0268		0.1				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	1.3081		0.1				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	0.9466		0.1				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	0.9758		0.1				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	1.0185		0.1				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	10	1.0592		0.1				0	Table 11 : The EP phase: size-dependence of the eigenvalues of the fidelity matrix for J 1 / J 2 = 0.7 . The data support 4-fold degenerate ground state on a torus in the large size limit.
2503.20122	html	11	0.0786		0.66	8 × 8	8x8		0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	0.2211		0.66	12 × 12	12x12		0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	1.239		0.66	16 × 16	16x16		0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	2.4613		0.66				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	0.0941		0.66				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
